id,date,election_phase,way_of_voting,voting_intention,party,city_id,city,county_id,county_desc,city_id2,city_id3
2310780,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,39,ALEXIS,36,GASTON,39,39
9126926,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,03S,SOUTH BOONE,1,ALAMANCE,03S,03S
10030513,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,H25,H25,41,GUILFORD,H25,H25
252122,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,1205,ROCKY MOUNT 5,33,EDGECOMBE,1205,1205
3278200,06/22/2010,06/22/2010 SECOND PRIMARY,IN-PERSON,DEM,DEMOCRATIC,09,EAST MAIDEN,18,CATAWBA,09,09
9126909,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,ESC114,EAST SILER CITY,19,CHATHAM,ESC114,ESC114
53854,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,0024,LOVELADY 04,12,BURKE,0024,0024
311561,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,65.1,65.1,11,BUNCOMBE,65.1,65.1
30124635,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,019,019,90,UNION,019,019
879313,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,PR08,BLACK RIVER,43,HARNETT,PR08,PR08
10097352,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,JEF2,JEF2,41,GUILFORD,JEF2,JEF2
825970,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,PR29,WEST AVERASBORO,43,HARNETT,PR29,PR29
30237283,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,08-05,PRECINCT 08-05,92,WAKE,08-05,08-05
9975402,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G70,G70,41,GUILFORD,G70,G70
14485387,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,PR22,NORTH CATAWBA #2,14,CALDWELL,PR22,PR22
30057007,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,44,44,32,DURHAM,44,44
25377,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,11,NEW RIVER,5,ASHE,11,11
30167273,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,FP03,FP03,65,NEW HANOVER,FP03,FP03
30262408,11/06/2012,11/06/2012 GENERAL,PROVISIONAL,UNA,UNAFFILIATED,CC,COUNTRY CLUB,68,ORANGE,CC,CC
166154077,11/08/2016,11/08/2016 GENERAL,ABSENTEE BY MAIL,UNA,UNAFFILIATED,G11B,MANCHESTER-G11,26,CUMBERLAND,G11,G11
7611392,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,20,BESSEMER CITY #1,36,GASTON,20,20
30250960,06/07/2016,06/07/2016 CONGRESSIONAL PRIMARY,IN-PERSON,UNA,UNAFFILIATED,26,26,32,DURHAM,26,26
7509796,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,46,MOUNT HOLLY #2,36,GASTON,46,46
10112375,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,UNA,UNAFFILIATED,068,068,34,FORSYTH,068,068
409461,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,33.2,33.2,11,BUNCOMBE,33.2,33.2
9932276,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,G21,G21,41,GUILFORD,G21,G21
7648572,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,43,STANLEY #1,36,GASTON,43,43
1464891,11/08/2011,11/08/2011 MUNICIPAL,ABSENTEE ONESTOP,REP,REPUBLICAN,22,OAK ISLAND 2,10,BRUNSWICK,22,22
1483500,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,906,906,34,FORSYTH,906,906
737033,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,COL,COLINGTON,28,DARE,COL,COL
43309,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,GILEA,GILEAD,7,BEAUFORT,GILEA,GILEA
30023701,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,32,SOUTH NEWTON,18,CATAWBA,32,32
30240635,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,44,44,32,DURHAM,44,44
30249203,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,23,23,32,DURHAM,23,23
166031832,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G5A,AUMAN-G5,26,CUMBERLAND,G5,G5
1465529,11/03/2009,11/03/2009 MUNICIPAL,IN-PERSON,REP,REPUBLICAN,22,OAK ISLAND 2,10,BRUNSWICK,22,22
10149332,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,FR1,FR1,41,GUILFORD,FR1,FR1
7527357,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,REP,REPUBLICAN,28,CRAMERTON,36,GASTON,28,28
7514475,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,41,DALLAS #2,36,GASTON,41,41
348249,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,IH,IVY HILL,44,HAYWOOD,IH,IH
30143556,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,08-00,08-00,13,CABARRUS,08-00,08-00
23324,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,LRSL,LITTLE RIVER AND SUGAR LOAF,2,ALEXANDER,L,L
10164508,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,122,122,34,FORSYTH,122,122
30194789,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,067,067,34,FORSYTH,067,067
7540231,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,17,ROBINSON #2,36,GASTON,17,17
30112315,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,11,COLLEGE PARK,18,CATAWBA,11,11
135483,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,25.1,ASHEVILLE 25,11,BUNCOMBE,25.1,25.1
9014357,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,36,VIEWMONT #1,18,CATAWBA,36,36
10155299,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,066,066,34,FORSYTH,066,066
600014778,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,21,BOILING SPRING LAKES,10,BRUNSWICK,21,21
67776,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,OLDF,OLD FORD,7,BEAUFORT,OLDF,OLDF
30164858,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,24,24,32,DURHAM,24,24
30162406,11/08/2016,11/08/2016 GENERAL,ABSENTEE CURBSIDE,DEM,DEMOCRATIC,36,36,32,DURHAM,36,36
141867,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,78,WEST WILLIAMS,19,CHATHAM,78,78
7644860,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,42,LUCIA,36,GASTON,42,42
30262084,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,30-1,30-1,32,DURHAM,30-1,30-1
9072974,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,08N,NORTH NEWLIN,1,ALAMANCE,08N,08N
10125982,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,809,809,34,FORSYTH,809,809
9821086,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,CC3,CODDLE CREEK #3,49,IREDELL,CC3,CC3
526750,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,06S,SOUTH GRAHAM,1,ALAMANCE,06S,06S
9038299,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,13,HAW RIVER,1,ALAMANCE,13,13
166030800,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,G8D,HOPE MILLS #1A-G8,26,CUMBERLAND,G8,G8
600045087,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,19,SHINGLETREE 2,10,BRUNSWICK,19,19
10135071,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G47,G47,41,GUILFORD,G47,G47
590200,05/06/2008,05/06/2008 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,22,CROWDERS MOUNTAIN,36,GASTON,22,22
10101222,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,G47,G47,41,GUILFORD,G47,G47
30227980,11/08/2011,11/08/2011 MUNICIPAL ELECTION,IN-PERSON,UNA,UNAFFILIATED,NS,NORTHSIDE,68,ORANGE,NS,NS
1445426,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,10A,MOSQUITO 1,10,BRUNSWICK,10,10
2974205,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,28,CRAMERTON,36,GASTON,28,28
205079,03/19/2013,03/19/2013 COUNTY WIDE ABC ELECTION,ABSENTEE ONESTOP,UNA,UNAFFILIATED,G1,GWALTNEY #1,2,ALEXANDER,G1,G1
13388,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,E,ELLENDALE,2,ALEXANDER,E,E
171399,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,44.1,LOWER HOMINY 1,11,BUNCOMBE,44.1,44.1
10091410,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,301,301,34,FORSYTH,301,301
82550,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,09.1,09.1,11,BUNCOMBE,09.1,09.1
9125085,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,128,BURLINGTON 8,1,ALAMANCE,128,128
10028355,03/15/2016,03/15/2016 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,081,081,34,FORSYTH,081,081
289290,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,60.2,60.2,11,BUNCOMBE,60.2,60.2
10109619,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,063,063,34,FORSYTH,063,063
88214,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,LAWNDL,LAWNDALE,23,CLEVELAND,LAWNDL,LAWNDL
148600,11/08/2016,11/08/2016 GENERAL,ABSENTEE BY MAIL,UNA,UNAFFILIATED,N2,FORT TOTTEN,25,CRAVEN,N2,N2
65984783,05/06/2008,05/06/2008 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G11A,SPRING LAKE-G11,26,CUMBERLAND,G11,G11
10046086,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,132,132,34,FORSYTH,132,132
869122,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,PR29,WEST AVERASBORO,43,HARNETT,PR29,PR29
10033801,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G53,G53,41,GUILFORD,G53,G53
9021453,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,06,CLAREMONT,18,CATAWBA,06,06
2389280,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,201,201,34,FORSYTH,201,201
30144352,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,01-02,01-02,13,CABARRUS,01-02,01-02
9967929,10/10/2017,10/10/2017 MUNICIPAL PRIMARY,IN-PERSON,UNA,UNAFFILIATED,H13,H13,41,GUILFORD,H13,H13
9976703,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,FR1,FR1,41,GUILFORD,FR1,FR1
9079866,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,12E,EAST BURLINGTON,1,ALAMANCE,12E,12E
195634,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,52,SILVER HILL #52,29,DAVIDSON,52,52
30141784,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,01-10,01-10,13,CABARRUS,01-10,01-10
320571,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,71.1,71.1,11,BUNCOMBE,71.1,71.1
64616948,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,QUA,QUALLA,50,JACKSON,QUA,QUA
30161595,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,806,806,34,FORSYTH,806,806
6936200,05/08/2012,05/08/2012 PRIMARY,IN-PERSON,REP,REPUBLICAN,02,COBLE,1,ALAMANCE,02,02
30150124,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,51,51,32,DURHAM,51,51
30118090,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,12-03,12-03,13,CABARRUS,12-03,12-03
927845,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,021,021,34,FORSYTH,021,021
302647,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,32.1,32.1,11,BUNCOMBE,32.1,32.1
10083015,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,H05,H05,41,GUILFORD,H05,H05
106840,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,0022,LOVELADY 02,12,BURKE,0022,0022
570977,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,37,37,32,DURHAM,37,37
596284,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,45,45,32,DURHAM,45,45
1020302,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,KM 3,KINGS MOUNTAIN #3,23,CLEVELAND,KM3,KM 3
130227,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,MCH110,MANNS CHAPEL,19,CHATHAM,MCH110,MCH110
208653,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,B2,BETHLEHEM #2,2,ALEXANDER,B2,B2
10117556,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,G65,G65,41,GUILFORD,G65,G65
1009570,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,WACO,WACO,23,CLEVELAND,WACO,WACO
9783721,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,EM,EAGLE MILLS,49,IREDELL,EM,EM
9016024,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,03S,SOUTH BOONE,1,ALAMANCE,03S,03S
600006124,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,17,LONGWOOD,10,BRUNSWICK,17,17
10059522,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G68,G68,41,GUILFORD,G68,G68
7685640,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,45,MOUNT HOLLY #1,36,GASTON,45,45
102231,11/06/2012,11/06/2012 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,PIT113,PITTSBORO,19,CHATHAM,PIT113,PIT113
9746113,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,DV1-B,DAVIDSON #1-B,49,IREDELL,DV1-B,DV1-B
4872400,05/04/2010,05/04/2010 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CC3,CODDLE CREEK #3,49,IREDELL,CC3,CC3
299344,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,41.1,FRENCH BROAD,11,BUNCOMBE,41.1,41.1
1223300,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,19,SOUTH GASTONIA,36,GASTON,19,19
30000239,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,29,ST STEPHENS #2,18,CATAWBA,29,29
327676,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,08,NORTH MOCKS-CITY,30,DAVIE,08,08
7555752,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,06,MYRTLE,36,GASTON,06,06
111783,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,04-06,04-06,13,CABARRUS,04-06,04-06
240234,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,G40A1,G40A1,41,GUILFORD,G40A1,G40A1
7244800,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,11,PLEASANT GROVE,1,ALAMANCE,11,11
9018105,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,02,COBLE,1,ALAMANCE,02,02
30028138,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,12-12,12-12,13,CABARRUS,12-12,12-12
843762,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,PR16,JOHNSONVILLE,43,HARNETT,PR16,PR16
151174,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,71.1,71.1,11,BUNCOMBE,71.1,71.1
174451,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,45.1,LOWER HOMINY 2,11,BUNCOMBE,45.1,45.1
10008847,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,G74,G74,41,GUILFORD,G74,G74
7587858,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,34,LANDERS CHAPEL,36,GASTON,34,34
9980826,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G66,G66,41,GUILFORD,G66,G66
329177,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,08.1,ASHEVILLE 8,11,BUNCOMBE,100.1,100.1
893946,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,PR07,BARBECUE,43,HARNETT,PR07,PR07
14476379,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,PR28,LOVELADY-ONE,14,CALDWELL,PR28,PR28
1455265,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,12,SECESSION 1,10,BRUNSWICK,12,12
2280325,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,44,STANLEY #2,36,GASTON,44,44
460563,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G60,G60,41,GUILFORD,G60,G60
381835,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,25.1,25.1,11,BUNCOMBE,25.1,25.1
10183835,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,13-11,PRECINCT 13-11,92,WAKE,13-11,13-11
626833,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,39,39,32,DURHAM,39,39
225138,03/15/2016,03/15/2016 PRIMARY,IN-PERSON,REP,REPUBLICAN,71.1,71.1,11,BUNCOMBE,71.1,71.1
166090915,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CC21,CROSS CREEK 21,26,CUMBERLAND,CC21,CC21
30116970,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,27,SOUTH POINT,36,GASTON,27,27
30016324,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,BEUL,BEULAVILLE,31,DUPLIN,BEUL,BEUL
166079019,11/02/2010,11/02/2010 GENERAL,IN-PERSON,DEM,DEMOCRATIC,08-00,08-00,13,CABARRUS,08-00,08-00
165989221,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,LI65,LINDEN,26,CUMBERLAND,LI65,LI65
10181369,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G48,G48,41,GUILFORD,G48,G48
9165246,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,08S,SOUTH NEWLIN,1,ALAMANCE,08S,08S
65646,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,BFT2,BEAUFORT 2,16,CARTERET,BFT2,BFT2
9948036,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G62,G62,41,GUILFORD,G62,G62
859062,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,PR20,STEWARTS CREEK,43,HARNETT,PR20,PR20
412202,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,71.1,71.1,11,BUNCOMBE,71.1,71.1
29776,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,T4,TAYLORSVILLE #4,2,ALEXANDER,T4,T4
17559,01/08/2008,2008 SPECIAL TAX ELECTION,IN-PERSON,,,E,ELLENDALE,2,ALEXANDER,E,E
166129401,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,MR02,MORGANTON RD 2,26,CUMBERLAND,MR02,MR02
30079822,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,051,051,34,FORSYTH,051,051
30191280,05/08/2012,05/08/2012 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,05,05,32,DURHAM,05,05
10160108,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,H13,H13,41,GUILFORD,H13,H13
240617,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,WS-1,WAYNESVILLE SOUTH 1,44,HAYWOOD,WS-1,WS-1
7594795,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,34,LANDERS CHAPEL,36,GASTON,34,34
120906,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,142,PCT 142,60,MECKLENBURG,142,142
9987057,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,H20A,H20A,41,GUILFORD,H20A,H20A
10112252,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,807,807,34,FORSYTH,807,807
30210694,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,36,36,32,DURHAM,36,36
10185073,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,REP,REPUBLICAN,707,707,34,FORSYTH,707,707
362258,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,18.2,18.2,11,BUNCOMBE,101.1,101.1
600010066,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,06,BOLIVIA,10,BRUNSWICK,06,06
617208,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,H12,H12,41,GUILFORD,H12,H12
868744,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,PR24,COATS/GROVE,43,HARNETT,PR24,PR24
874017,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,PR20,STEWARTS CREEK,43,HARNETT,PR20,PR20
30082993,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,40,WEST NEWTON,18,CATAWBA,40,40
30048996,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,20,MAIDEN,18,CATAWBA,20,20
9061221,05/04/2010,05/04/2010 PRIMARY,IN-PERSON,REP,REPUBLICAN,03W,WEST BOONE,1,ALAMANCE,03W,03W
7708026,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,32,LOWELL,36,GASTON,32,32
166024426,11/06/2012,11/06/2012 GENERAL,IN-PERSON,DEM,DEMOCRATIC,G2A,CROSS CREEK 09-G2,26,CUMBERLAND,G2,G2
66039205,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CC31,CROSS CREEK #31,26,CUMBERLAND,CC31,CC31
30078315,05/08/2012,05/08/2012 PRIMARY,ABSENTEE ONESTOP,UNA,UNAFFILIATED,G13,G13,41,GUILFORD,G13,G13
9814402,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,DV1-B,DAVIDSON #1-B,49,IREDELL,DV1-B,DV1-B
7616644,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,08,WOODHILL,36,GASTON,08,08
10128009,11/03/2015,11/03/2015 MUNICIPAL GENERAL,IN-PERSON,DEM,DEMOCRATIC,G41B,G41B,41,GUILFORD,G41,G41
647286,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,30-1,30-1,32,DURHAM,30-1,30-1
9850013,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,CS,COOL SPRINGS,49,IREDELL,CS,CS
30112640,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,145,PCT 145,60,MECKLENBURG,145,145
166084244,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G10C,STONEY POINT 1-G10,26,CUMBERLAND,G10,G10
505141,05/04/2010,05/04/2010 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,RC1,RC1,41,GUILFORD,RC1,RC1
30140942,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,19-04,PRECINCT 19-04,92,WAKE,19-04,19-04
74616,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,0014,ICARD 04,12,BURKE,0014,0014
